,python,jupyter,pandas,numpy,tensorflow,keras,sklearn,r,rstudio,tidyverse,java,c,c++,c#,fortran,sas,matlab,spss,stata,excel,hadoop,spark,hive,pig,scala,tableau,d3,bi,sql,nosql,mysql,postgresql,sql server,mongo,redis,cassandra,neo4j,html,css,javascript,ruby,php,api,aws,cloud,big data,machine learning,deep learning,ai,nlp,graph,data visual,predictive,model,data mining,simulation,forecast,statistic,math,computer science,economics,engineering,clearance,job,company,location,job title,Link,Employees size,Industry,Revenue,city,state
2862,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2,1,0,0,0,0,2,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,https://www.indeed.com/rc/clk?jk=9fa42c157d29df6c&fccid=cb883b35342d226c&vjs=3,"HR, Legal, & Administration","Sartell, MN 56377",Chief Data Scientist,,,,,Sartell,MN
2863,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,https://www.indeed.com/rc/clk?jk=73aba5199f60dc87&fccid=716411873de44c34&vjs=3,TSG Engineering,"Ellicott City, MD","Data Scientist/Analyst [R, Python,Google Cloud]",,,,,Ellicott City,MD
2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://www.indeed.com/rc/clk?jk=4c6f243391f5cd1c&fccid=11caadcdc98800d4&vjs=3,General Dynamics Information Technology,"Herndon, VA 20171",Data Analyst Senior,https://www.indeed.com/cmp/General-Dynamics-Information-Technology/,"10,000+",Aerospace and Defense,more than $10B (USD),Herndon,VA
2865,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,https://www.indeed.com/rc/clk?jk=d765c4d2c7580dde&fccid=edb20ab594720318&vjs=3,Oculus Analytics,"McLean, VA",Data Scientist/Intelligence Analyst,,,,,McLean,VA
2866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,https://www.indeed.com/rc/clk?jk=7590d69342372451&fccid=200a825acadb9338&vjs=3,BAE Systems,"Reston, VA 20190",Chief Data Scientist,https://www.indeed.com/cmp/BAE-Systems/,"10,000+",Aerospace and Defense,more than $10B (USD),Reston,VA
2867,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,https://www.indeed.com/rc/clk?jk=b6ae88b4c9661d7e&fccid=e20c9dc5e88f0a63&vjs=3,MedStar Health Research Institute,"Washington, DC 20008",Data Scientist,https://www.indeed.com/cmp/Medstar-Health/,"10,000+",Health Care,$1B to $5B (USD),Washington,DC
2870,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,https://www.indeed.com/rc/clk?jk=b6ae88b4c9661d7e&fccid=e20c9dc5e88f0a63&vjs=3,MedStar Health Research Institute,"Washington, DC 20008",Data Scientist,,,,,Washington,DC
2882,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,https://www.indeed.com/rc/clk?jk=b6ae88b4c9661d7e&fccid=e20c9dc5e88f0a63&vjs=3,,,Data Scientist,https://www.indeed.com/cmp/Medstar-Health/,"10,000+",Health Care,$1B to $5B (USD),,
2885,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,https://www.indeed.com/rc/clk?jk=b6ae88b4c9661d7e&fccid=e20c9dc5e88f0a63&vjs=3,,,Data Scientist,,,,,,
2892,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/company/NLMatics/jobs/Nlp-Research-Engineer-ff339ae065fcb8d1?fccid=e560b26fecf455e0&vjs=3,NLMatics,"New York, NY 10007",NLP Research Engineer,,,,,New York,NY
2896,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,2,https://www.indeed.com/rc/clk?jk=98e740d7df5b8862&fccid=6cdc02f8335b1ff2&vjs=3,Dezign Concepts LLC,"McLean, VA 22102",Data Scientist,,,,,McLean,VA
2897,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,https://www.indeed.com/rc/clk?jk=be41195899768571&fccid=b85c5070c3d3d8c8&vjs=3,Capital One - US,"McLean, VA","Data Scientist - Small Business Card, Valuations and Analytics",https://www.indeed.com/cmp/Capital-One/,"10,000+",Banks and Financial Services,more than $10B (USD),McLean,VA
2898,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=a8b8567a515dfd46&fccid=6a2514522e2cd525&vjs=3,Parker Institute for Cancer Immunotherapy,"San Francisco, CA 94129",Biological Data Science Intern,,,,,San Francisco,CA
2899,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,https://www.indeed.com/rc/clk?jk=8cc53729b89fdc52&fccid=9f2bb83bd9bfe2fc&vjs=3,Huntington Ingalls Industries (HII-MDIS),"Fort Meade, MD",Controlityty Director Solution* - Data Scientist,https://www.indeed.com/cmp/Huntington-Ingalls-Industries/,"10,000+",Aerospace and Defense,$5B to $10B (USD),Fort Meade,MD
2903,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,https://www.indeed.com/rc/clk?jk=0a5b250c558e366d&fccid=27cef24446eb0bc4&vjs=3,Daily Harvest,"New York, NY",Senior Data Scientist,,,,,New York,NY
2904,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,1,1,2,0,1,0,https://www.indeed.com/rc/clk?jk=09b443290bbf69a7&fccid=ec7026b814653f27&vjs=3,Oath Inc,"Champaign, IL",Data Scientist,https://www.indeed.com/cmp/Oath-Inc/,"10,000+",Telecommunications,,Champaign,IL
2905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,https://www.indeed.com/rc/clk?jk=14f3dd8406e79a74&fccid=cfc1eb4bd8fdb968&vjs=3,Pond5,"New York, NY",Data Scientist,,,,,New York,NY
2906,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,https://www.indeed.com/rc/clk?jk=8d4ccd75bae7585e&fccid=c3b7b978fa37019b&vjs=3,iRobot Corporation,"Bedford, MA 01730",Machine Learning Data Engineering Intern (Spring 2020),https://www.indeed.com/cmp/Irobot-Corporation/,"501 to 1,000",,$500M to $1B (USD),Bedford,MA
2907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=3d9ff952a5af1bc6&fccid=86872fa3ab4e6621&vjs=3,Radiant Digital,"Ashburn, VA 20147",Data Scientist,,,,,Ashburn,VA
2908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,https://www.indeed.com/rc/clk?jk=93ec18d90db9f81a&fccid=81f582fe27653afa&vjs=3,University of South Carolina,"Columbia, SC 29208",Geospatial Data Scientist,https://www.indeed.com/cmp/University-of-South-Carolina/,"5,001 to 10,000",Education and Schools,$500M to $1B (USD),Columbia,SC
2909,2,0,0,1,0,0,0,2,0,0,1,0,1,2,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=403a455bcbe133bd&fccid=fa1b77b817c69294&vjs=3,Qikspace,United States,data scientist,,,,,United States,
2910,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,1,0,0,0,0,https://www.indeed.com/rc/clk?jk=42b05a3f2a0c0b39&fccid=b708b501e1259f31&vjs=3,Resource Systems Group Inc.,"Chicago, IL 60601",Decision Scientist,,,,,Chicago,IL
2911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,1,3,0,2,https://www.indeed.com/rc/clk?jk=97a22c9feff42b16&fccid=5e6f511a33b93601&vjs=3,US Executive Office of the President,"Washington, DC",STATISTICIAN,,,,,Washington,DC
2915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=481eb0c260890d8a&fccid=6781744e41089d9b&vjs=3,,,Data Scientist - Virtual,,,,,,
2916,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,https://www.indeed.com/company/Quest-America/jobs/Data-Scientist-4dc631837cbc72e0?fccid=67aa44947d33e846&vjs=3,Quest America,"Los Angeles, CA",Data Scientist,,,,,Los Angeles,CA
2920,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=04d2790100ae9058&fccid=298217a26e89e68e&vjs=3,Ellucian,"Reston, VA",Machine Learning Developer / Data Scientist,https://www.indeed.com/cmp/Ellucian/,"1,001 to 5,000",Internet and Software,$500M to $1B (USD),Reston,VA
2921,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,https://www.indeed.com/rc/clk?jk=1b2ffffe66e16232&fccid=1cbbd609cafc0778&vjs=3,HG Insights,"Santa Barbara, CA 93103",Associate Data Scientist,,,,,Santa Barbara,CA
2925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,https://www.indeed.com/rc/clk?jk=b4ebad2dec6a67ef&fccid=f3b836e645f9b36d&vjs=3,SAIC,"Washington, DC",Data Scientist/SME,https://www.indeed.com/cmp/SAIC/,"10,000+",Aerospace and Defense,$100M to $500M (USD),Washington,DC
2926,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,https://www.indeed.com/rc/clk?jk=646f671acfcf8a92&fccid=7cd8b522336dca4c&vjs=3,"SurflineWavetrak, Inc.","Huntington Beach, CA 92648",Machine Learning Data Preparation Intern,,,,,Huntington Beach,CA
2927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=11d0e53098f06688&fccid=be78c43e20f71cf5&vjs=3,Digital Trike,"South Jordan, UT 84095",Data Science & Analytics,,,,,South Jordan,UT
2928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,https://www.indeed.com/rc/clk?jk=d247713e7b89d380&fccid=35a12a2dcbef0bd4&vjs=3,UTOFUN,"Manhattan, NY",Statistical Assistant,,,,,Manhattan,NY
2953,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,https://www.indeed.com/rc/clk?jk=c4696f505e289c65&fccid=afd0cd3f0ef76910&vjs=3,"MobiTV, Inc","Emeryville, CA 94608",Data Scientist,"https://www.indeed.com/cmp/Mobitv,-Inc/",,,,Emeryville,CA
2954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=8808ad4bf559f8f6&fccid=d297e489ccfe490c&vjs=3,TRILLIUM HEALTH RESOURCES,"Jacksonville, NC 28546",Senior Data Analyst,https://www.indeed.com/cmp/Trillium-Health-Resources/,51 to 200,,$5M to $25M (USD),Jacksonville,NC
2955,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,https://www.indeed.com/rc/clk?jk=7e0dbb757cd8548a&fccid=dd616958bd9ddc12&vjs=3,Outreach,"Seattle, WA",Data Scientist,,,,,Seattle,WA
3036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,1,1,1,1,0,https://www.indeed.com/company/Evalueserve/jobs/Data-Scientist-d6a6383d6668fb17?fccid=e47b99270f9cbc59&vjs=3,Evalueserve,"Minneapolis-Saint Paul, MN",Data Scientist,https://www.indeed.com/cmp/Evalueserve/,"1,001 to 5,000",Consulting and Business Services,,Minneapolis-Saint Paul,MN
3037,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,0,0,2,0,4,6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,2,0,0,2,0,2,0,0,https://www.indeed.com/rc/clk?jk=ed384ee201c94377&fccid=2bc650a04796e153&vjs=3,Northwest Federal Credit Union,"Herndon, VA 20170",Data Scientist,https://www.indeed.com/cmp/Northwest-Federal-Credit-Union/,201 to 500,Banks and Financial Services,less than $1M (USD),Herndon,VA
3038,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,0,0,2,0,4,6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,2,0,0,2,0,2,0,0,https://www.indeed.com/rc/clk?jk=ed384ee201c94377&fccid=2bc650a04796e153&vjs=3,Northwest Federal Credit Union,"Herndon, VA 20170",Data Scientist,,,,,Herndon,VA
3041,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,0,0,2,0,4,6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,2,0,0,2,0,2,0,0,https://www.indeed.com/rc/clk?jk=ed384ee201c94377&fccid=2bc650a04796e153&vjs=3,,,Data Scientist,https://www.indeed.com/cmp/Northwest-Federal-Credit-Union/,201 to 500,Banks and Financial Services,less than $1M (USD),,
3042,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,0,0,2,0,4,6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,2,0,0,2,0,2,0,0,https://www.indeed.com/rc/clk?jk=ed384ee201c94377&fccid=2bc650a04796e153&vjs=3,,,Data Scientist,,,,,,
3053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.indeed.com/company/Biz2Credit-Inc./jobs/Data-Science-Manager-e7c5dc3b25111e1b?fccid=0178b390b3954a57&vjs=3,Biz2Credit Inc.,"New York, NY",Data Science Manager,,,,,New York,NY
3054,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=5d1872e4e49572a5&fccid=91bbe5abd5c92a78&vjs=3,Mode,"San Francisco, CA",Data Scientist,https://www.indeed.com/cmp/Mode/,51 to 200,,,San Francisco,CA
3055,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,1,7,0,0,0,0,2,0,0,0,0,1,0,0,2,0,https://www.indeed.com/rc/clk?jk=def084139c1e9de3&fccid=003656df63cede32&vjs=3,,,"Lead Machine Learning Research Scientist, Tissue Biomarker & Digital Pathology",,,,,,
3056,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,0,0,0,0,0,1,0,0,0,2,1,2,1,4,0,https://www.indeed.com/rc/clk?jk=6948a72ccf9f8de1&fccid=23264118dfae3b33&vjs=3,W2O,"Austin, TX",Data Scientist,https://www.indeed.com/cmp/W2o/,,,,Austin,TX
3057,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,1,0,1,1,https://www.indeed.com/rc/clk?jk=dc287e1834d566d1&fccid=896fe9e31b646edd&vjs=3,,,Technical Big Denolém* - Data Scientist,,,,,,
3063,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,1,0,1,1,https://www.indeed.com/rc/clk?jk=dc287e1834d566d1&fccid=896fe9e31b646edd&vjs=3,"HII-TSD formerly G2, Inc.","Fort Meade, MD",Technical Big Denolém* - Data Scientist,,,,,Fort Meade,MD
3093,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=d1333d1d0e11ea60&fccid=f0245bd51fee7608&vjs=3,Course5 Intelligence,"Plano, TX",Data Scientist,,,,,Plano,TX
3094,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=dfa605e4b53aafa3&fccid=5896ce278d6485b2&vjs=3,2nd Order Solutions,Virginia,Data Scientist,,,,,Virginia,
3095,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,1,3,0,0,0,https://www.indeed.com/rc/clk?jk=231f6807e11da902&fccid=e1951f74f473b3be&vjs=3,"Accolite, Inc.","Plano, TX",Data Scientist,,,,,Plano,TX
3096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=5b4438770c18f135&fccid=739e5635403696dd&vjs=3,Pareto Intelligence,"Chicago, IL 60654",Data Scientist,,,,,Chicago,IL
3097,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,1,0,0,1,1,2,0,0,0,1,0,1,0,0,0,https://www.indeed.com/rc/clk?jk=0a97a42bf78dc26e&fccid=adc47613af062d7d&vjs=3,SLEEP NUMBER,"Minneapolis, MN",Data Scientist – Information Technology,https://www.indeed.com/cmp/Sleep-Number/,"1,001 to 5,000",Consumer Goods and Services,$1B to $5B (USD),Minneapolis,MN
3098,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,1,0,0,1,1,1,0,1,0,https://www.indeed.com/rc/clk?jk=6723a91ead7b7ee0&fccid=5ece327da33e0274&vjs=3,Managed Health Services IN,"Indianapolis, IN",Data Scientist II,https://www.indeed.com/cmp/Centene/,"5,001 to 10,000",Insurance,$5B to $10B (USD),Indianapolis,IN
3099,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=c892b1857ee7eb73&fccid=4f051ec7153ae173&vjs=3,,,Data Scientist,,,,,,
3101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=c892b1857ee7eb73&fccid=4f051ec7153ae173&vjs=3,BPMLinks,"Denver, CO",Data Scientist,,,,,Denver,CO
3103,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=319a0322238ded8e&fccid=12f51704bdec09e4&vjs=3,Advan Research Corporation,"New York, NY",Data Scientist,,,,,New York,NY
3104,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,0,0,0,0,0,0,0,0,0,0,0,0,10,2,https://www.indeed.com/rc/clk?jk=8bb57202d95a8419&fccid=8765a4045377753a&vjs=3,Leidos,"Morgantown, WV 26501",Chief Data Scientist,https://www.indeed.com/cmp/Leidos/,"10,000+",Aerospace and Defense,more than $10B (USD),Morgantown,WV
3105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=758d28ffe5846efe&fccid=131f8387a45b81d9&vjs=3,SunTrust,"Charlotte, NC 28210",Data Scientist,https://www.indeed.com/cmp/Suntrust/,"10,000+",Banks and Financial Services,$5B to $10B (USD),Charlotte,NC
3106,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,3,0,0,0,1,1,1,0,1,0,https://www.indeed.com/rc/clk?jk=801fb8bebd9b1763&fccid=3d49bf42f1ae665d&vjs=3,SpotX,"Salt Lake City, UT",Data Scientist Intern,https://www.indeed.com/cmp/Spotx/,201 to 500,,,Salt Lake City,UT
