,python,jupyter,pandas,numpy,tensorflow,keras,sklearn,r,rstudio,tidyverse,java,c,c++,c#,fortran,sas,matlab,spss,stata,excel,hadoop,spark,hive,pig,scala,tableau,d3,bi,sql,nosql,mysql,postgresql,sql server,mongo,redis,cassandra,neo4j,html,css,javascript,ruby,php,api,aws,cloud,big data,machine learning,deep learning,ai,nlp,graph,data visual,predictive,model,data mining,simulation,forecast,statistic,math,computer science,economics,engineering,clearance,job,company,location,job title,Link,Employees size,Industry,Revenue,city,state
1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/company/Clarigent-Health/jobs/Data-Scientist-d335df277563ff72?fccid=85aed133115ad1da&vjs=3,Clarigent Health,"Mason, OH",Data Scientist,,,,,Mason,OH
1015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,1,0,https://www.indeed.com/rc/clk?jk=b350fda821f7a907&fccid=feaabf8e6a699d3c&vjs=3,DXC,California,Data Analyst/Scientist,https://www.indeed.com/cmp/Dxc-Technology/,"10,000+",Internet and Software,$5B to $10B (USD),California,
1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,2,0,0,1,1,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=4a91bd50c8f6a10e&fccid=360b1f39dea9725f&vjs=3,Starcom,"Chicago, IL 60601",Data Scientist,https://www.indeed.com/cmp/Starcom/,,,,Chicago,IL
1020,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,https://www.indeed.com/rc/clk?jk=dca5cb33ec9b2339&fccid=95595c289f5074c2&vjs=3,Nehemiah Security,United States,Data Scientist,,,,,United States,
1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=a24e920e251bb6ad&fccid=582fbfedf7e354b4&vjs=3,Beacon Street Services,"Baltimore, MD",Data Scientist,,,,,Baltimore,MD
1022,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=f7226155430884d2&fccid=5b974bd22fc9dfb9&vjs=3,Equinox Consulting Partners LLC,"Richmond, VA",Data Scientist,,,,,Richmond,VA
1023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,https://www.indeed.com/rc/clk?jk=62aab025760e67db&fccid=a8807dbab1dea05a&vjs=3,Optoro,"Washington, DC",2020 Data Science Summer Internship,https://www.indeed.com/cmp/Optoro/,51 to 200,,$25M to $100M (USD),Washington,DC
1027,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=69c642ee74345682&fccid=8c49e99f20f89e48&vjs=3,Walmart eCommerce,"San Bruno, CA 94066",FY20 Intern Conversion: Data Scientist,https://www.indeed.com/cmp/Walmart-Ecommerce/,"1,001 to 5,000",Internet and Software,$25M to $100M (USD),San Bruno,CA
1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,https://www.indeed.com/rc/clk?jk=62dc47ed846b673e&fccid=23acbb0284eef922&vjs=3,"Columbus Technologies and Services, Inc.","Pasadena, CA 91101",Data Scientist I - (Part-time),https://www.indeed.com/cmp/Columbus-Technologies/,201 to 500,,$25M to $100M (USD),Pasadena,CA
1029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,https://www.indeed.com/rc/clk?jk=62dc47ed846b673e&fccid=23acbb0284eef922&vjs=3,"Columbus Technologies and Services, Inc.","Pasadena, CA 91101",Data Scientist I - (Part-time),,,,,Pasadena,CA
1030,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,https://www.indeed.com/rc/clk?jk=62dc47ed846b673e&fccid=23acbb0284eef922&vjs=3,,,Data Scientist I - (Part-time),https://www.indeed.com/cmp/Columbus-Technologies/,201 to 500,,$25M to $100M (USD),,
1031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,https://www.indeed.com/rc/clk?jk=62dc47ed846b673e&fccid=23acbb0284eef922&vjs=3,,,Data Scientist I - (Part-time),,,,,,
1032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,1,1,0,https://www.indeed.com/rc/clk?jk=938b0c8de5e8d3b7&fccid=a5b4499d9e91a5c6&vjs=3,Google,"Mountain View, CA","Data Scientist, PhD University Graduate, 2020 Start",https://www.indeed.com/cmp/Google/,"10,000+",Internet and Software,more than $10B (USD),Mountain View,CA
1033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,1,1,0,https://www.indeed.com/rc/clk?jk=938b0c8de5e8d3b7&fccid=a5b4499d9e91a5c6&vjs=3,Google,"Mountain View, CA","Data Scientist, PhD University Graduate, 2020 Start",,,,,Mountain View,CA
1035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,1,1,0,https://www.indeed.com/rc/clk?jk=938b0c8de5e8d3b7&fccid=a5b4499d9e91a5c6&vjs=3,,,"Data Scientist, PhD University Graduate, 2020 Start",https://www.indeed.com/cmp/Google/,"10,000+",Internet and Software,more than $10B (USD),,
1036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,1,1,0,https://www.indeed.com/rc/clk?jk=938b0c8de5e8d3b7&fccid=a5b4499d9e91a5c6&vjs=3,,,"Data Scientist, PhD University Graduate, 2020 Start",,,,,,
1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=5f8cc8ad498103cf&fccid=f8b1d4b5fc1e6f9f&vjs=3,PIÑATA SCIENCES,"Boston, MA",Juñior Data Scientist,,,,,Boston,MA
1042,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=8414970d7bc4e4b0&fccid=17421b1fb60b9c91&vjs=3,A³ by Airbus,"Sunnyvale, CA",Data Scientist Internship,,,,,Sunnyvale,CA
1043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,https://www.indeed.com/rc/clk?jk=fab284e49ab0b5e2&fccid=b79fa3ee18655a5a&vjs=3,Grab Taxi,"Bellevue, WA",Data Scientist,https://www.indeed.com/cmp/Grab/,"501 to 1,000",Internet and Software,,Bellevue,WA
1047,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=c6b0593e41e56f1e&fccid=abaab01dce970bc2&vjs=3,4th-IR,"New York, NY",Data Scientist,,,,,New York,NY
1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.indeed.com/rc/clk?jk=47d86cede8a1f489&fccid=1f295927bec6a974&vjs=3,Alion Science and Technology,"Adelphi, MD",Data Scientist,https://www.indeed.com/cmp/Alion-Science-and-Technology/,"1,001 to 5,000",Internet and Software,$1B to $5B (USD),Adelphi,MD
1052,2,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,https://www.indeed.com/company/Arck-Solution-LLC/jobs/Senior-Data-Scientist-14a059779dd59116?fccid=f03a4045167c46c9&vjs=3,Arck Solution LLC,"Sunnyvale, CA",Sr. Data Scientist,,,,,Sunnyvale,CA
1053,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,https://www.indeed.com/rc/clk?jk=1fbba9b320b2fa24&fccid=68bc43ebf2f50281&vjs=3,Grainger,"Lake Forest, IL 60045",Data Scientist,https://www.indeed.com/cmp/Grainger/,"10,000+",Industrial Manufacturing,$5B to $10B (USD),Lake Forest,IL
1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=481eb0c260890d8a&fccid=6781744e41089d9b&vjs=3,BCD Travel Corporate,"Atlanta, GA",Data Scientist - Virtual,https://www.indeed.com/cmp/Bcd-Travel/,"10,000+","Restaurants, Travel and Leisure",more than $10B (USD),Atlanta,GA
1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,https://www.indeed.com/rc/clk?jk=90da6f3d18cf9b53&fccid=4e041af1d0af1bc8&vjs=3,,,"Data Scientist, Lead",,,,,,
1064,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,https://www.indeed.com/rc/clk?jk=25caf3f2c6e6f3af&fccid=29ec1a38f2ccbdd8&vjs=3,4S,"Silver Spring, MD",Data Scientist/Developer,,,,,Silver Spring,MD
1065,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/company/MRP/jobs/Data-Scientist-56cedb3eb6b8ef0f?fccid=0c6671fc9aaac880&vjs=3,MRP,"Tysons, VA",Data Scientist,,,,,Tysons,VA
1066,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,2,0,1,0,0,0,4,0,0,0,1,1,2,0,0,0,https://www.indeed.com/rc/clk?jk=3d2860c49afda7b4&fccid=c1099851e9794854&vjs=3,Apple,"Santa Clara Valley, CA 95014",Data Scientist - Applied Machine Learning,https://www.indeed.com/cmp/Apple/,"10,000+",Computers and Electronics,more than $10B (USD),Santa Clara Valley,CA
1067,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,https://www.indeed.com/rc/clk?jk=738f5cf56918d91d&fccid=d2841a5c0380b93d&vjs=3,,,Junior Data Scientist,,,,,,
1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,5,0,0,0,0,0,1,0,1,0,https://www.indeed.com/rc/clk?jk=f62db7ba9f1bf6c0&fccid=2a4da7fa99f4b9ae&vjs=3,"Anthem, Inc.",United States,Data Scientist Analyst (PS20721),"https://www.indeed.com/cmp/Anthem,-Inc./","10,000+",Health Care,more than $10B (USD),United States,
1069,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=3d4e5a84b804f46e&fccid=d893077b701cc0dc&vjs=3,PayScale,"Seattle, WA 98104",Data Scientist,https://www.indeed.com/cmp/Payscale/,201 to 500,Internet and Software,$5M to $25M (USD),Seattle,WA
1073,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,https://www.indeed.com/rc/clk?jk=1e58d06b2439173c&fccid=5434780ac3971e0d&vjs=3,ASSURANCE,"Seattle, WA",Data Scientist,https://www.indeed.com/cmp/Assurance-7b737553/,51 to 200,Internet and Software,,Seattle,WA
1077,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4,1,0,1,2,0,https://www.indeed.com/rc/clk?jk=2b880d1c5395ed8d&fccid=c1099851e9794854&vjs=3,Apple,"Santa Clara Valley, CA 95014",Data Scientist and Visualization Specialist,https://www.indeed.com/cmp/Apple/,"10,000+",Computers and Electronics,more than $10B (USD),Santa Clara Valley,CA
1078,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,1,0,2,0,0,https://www.indeed.com/rc/clk?jk=79d4a6f1f27e063a&fccid=b30a13538c309286&vjs=3,New York City DEPARTMENT OF TRANSPORTATION,"Manhattan, NY",Data Scientist,https://www.indeed.com/cmp/New-York-City-Department-of-Transportation/,"5,001 to 10,000",Government,,Manhattan,NY
1082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,https://www.indeed.com/rc/clk?jk=891c5ae5d3a7f7d3&fccid=2472edbe03e34796&vjs=3,,,Data Scientist,,,,,,
1083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,2,0,https://www.indeed.com/rc/clk?jk=b1f2a19b4276c29a&fccid=a5b4499d9e91a5c6&vjs=3,Google,"Seattle, WA","Data Scientist Intern, PhD, 2020",https://www.indeed.com/cmp/Google/,"10,000+",Internet and Software,more than $10B (USD),Seattle,WA
1084,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,3,0,https://www.indeed.com/rc/clk?jk=a2c422643994d866&fccid=ad5cd49e0f99383f&vjs=3,Chan Zuckerberg Initiative,"Redwood City, CA","Data Scientist, Education",https://www.indeed.com/cmp/Chan-Zuckerberg-Initiative/,51 to 200,,,Redwood City,CA
1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,https://www.indeed.com/rc/clk?jk=e852b7474a7f5955&fccid=fa65a3fcc2b211c1&vjs=3,Royal Caribbean Cruises Ltd.,"Miami, FL 33132","Data Scientist, Data Analytics & AI",https://www.indeed.com/cmp/Royal-Caribbean-Cruises-Ltd./,"10,000+","Restaurants, Travel and Leisure",$5B to $10B (USD),Miami,FL
1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,2,1,2,0,1,0,https://www.indeed.com/rc/clk?jk=bf5af6a3a27a2fb1&fccid=820add0033da34d0&vjs=3,,,BlackHorse Data Scientist,,,,,,
1087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=5b4438770c18f135&fccid=739e5635403696dd&vjs=3,Pareto Intelligence,"Chicago, IL 60654",Data Scientist,,,,,Chicago,IL
1088,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,https://www.indeed.com/rc/clk?jk=c2578ecf9e3d014d&fccid=70e16765341fb198&vjs=3,Options Clearing Corporation,"Chicago, IL",Data Scientist,https://www.indeed.com/cmp/Options-Clearing-Corporation/,"501 to 1,000",Banks and Financial Services,$100M to $500M (USD),Chicago,IL
1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=f0c0b1d0d4a01e27&fccid=eb4ae6f45d2f0261&vjs=3,Simon Property Group,"New York, NY 10017",Venture Capital Analyst - Data Scientist,https://www.indeed.com/cmp/Simon-Property-Group/,"5,001 to 10,000",Real Estate,$5B to $10B (USD),New York,NY
1090,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=1b060c747a81950b&fccid=a2be2e0191cb5bc4&vjs=3,Shutterfly,"Redwood City, CA 95064",Data Scientist,https://www.indeed.com/cmp/Shutterfly/,"501 to 1,000",Retail,$1B to $5B (USD),Redwood City,CA
1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=85a6571327064c30&fccid=16e009a4442235f7&vjs=3,GreenKey,"Chicago, IL",Data Scientist,https://www.indeed.com/cmp/Greenkey/,,,,Chicago,IL
1092,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,https://www.indeed.com/rc/clk?jk=bd146cf10a9340da&fccid=ec00141efcac3522&vjs=3,the NBA,"New York, NY 10022","Data Scientist, Basketball Integrity",https://www.indeed.com/cmp/National-Basketball-Association/,"1,001 to 5,000",Organization,,New York,NY
1093,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2,2,0,0,0,2,https://www.indeed.com/rc/clk?jk=fff30a785b8ae905&fccid=30b75b02997c20f5&vjs=3,US Department of Transportation,"Cambridge, MA",Data Scientist,https://www.indeed.com/cmp/US-Department-of-Transportation/,"10,000+",Government,more than $10B (USD),Cambridge,MA
1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,https://www.indeed.com/rc/clk?jk=b8a8c51006410624&fccid=6e2212a27883d692&vjs=3,InfoQuest Consulting Group Inc.,"Monmouth Junction, NJ 08852",Data Scientist,,,,,Monmouth Junction,NJ
1095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,https://www.indeed.com/rc/clk?jk=b0f8b1ea788df7eb&fccid=5dd0073fb1381f82&vjs=3,"ExtraHop Networks, Inc.","Seattle, WA 98101",Intern Data Scientist,https://www.indeed.com/cmp/Extrahop-Networks-1/,201 to 500,,$25M to $100M (USD),Seattle,WA
1096,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,5,0,0,1,2,1,0,1,0,0,https://www.indeed.com/rc/clk?jk=85f95c9b6d5a2858&fccid=48ecd526e3aa3225&vjs=3,Kaiser Permanente,"Oakland, CA","Junior Data Scientist, Predictive Modeling and Analytics",https://www.indeed.com/cmp/Kaiser-Permanente/,"10,000+",Health Care,$500M to $1B (USD),Oakland,CA
1097,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,2,1,1,0,2,0,https://www.indeed.com/rc/clk?jk=9fbd32a05e51b088&fccid=1ddb91d85c72e885&vjs=3,ExxonMobil,"Spring, TX",Associate Data Scientist (BS / MS),https://www.indeed.com/cmp/Exxonmobil/,"10,000+",Energy and Utilities,more than $10B (USD),Spring,TX
1098,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,https://www.indeed.com/rc/clk?jk=3ed66b66f1d6f58d&fccid=2ab13947fbb2d925&vjs=3,VROOM,"New York, NY",Data Scientist,https://www.indeed.com/cmp/Vroom/,"501 to 1,000",,,New York,NY
1099,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=83a3cebe1f0005aa&fccid=8c10964112cb0cc0&vjs=3,Hertz,"Estero, FL 33928",Fleet Planning Data Scientist,https://www.indeed.com/cmp/The-Hertz-Corporation/,"10,000+","Restaurants, Travel and Leisure",$5B to $10B (USD),Estero,FL
1100,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=da339af51cc7ef6c&fccid=89db72b7484b93bb&vjs=3,LeanTaaS,"Charlotte, NC",Data Scientist - Santa Clara/Charlotte,,,,,Charlotte,NC
1101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,https://www.indeed.com/rc/clk?jk=551b276663e03b55&fccid=156c7820d1988640&vjs=3,SAP,"Bellevue, WA",Data Scientist,https://www.indeed.com/cmp/SAP/,"10,000+",Internet and Software,more than $10B (USD),Bellevue,WA
1105,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1,0,0,1,1,0,0,1,0,https://www.indeed.com/rc/clk?jk=d598e8df47bc5f61&fccid=fe2d21eef233e94a&vjs=3,"Amazon.com Services, Inc.","Seattle, WA","Data Scientist, Alexa Shopping",https://www.indeed.com/cmp/Amazon.com/,"10,000+",Internet and Software,more than $10B (USD),Seattle,WA
