,python,jupyter,pandas,numpy,tensorflow,keras,sklearn,r,rstudio,tidyverse,java,c,c++,c#,fortran,sas,matlab,spss,stata,excel,hadoop,spark,hive,pig,scala,tableau,d3,bi,sql,nosql,mysql,postgresql,sql server,mongo,redis,cassandra,neo4j,html,css,javascript,ruby,php,api,aws,cloud,big data,machine learning,deep learning,ai,nlp,graph,data visual,predictive,model,data mining,simulation,forecast,statistic,math,computer science,economics,engineering,clearance,job,company,location,job title,Link,Employees size,Industry,Revenue,city,state
1345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,https://www.indeed.com/rc/clk?jk=b613be63c4c9aafe&fccid=adc47613af062d7d&vjs=3,SLEEP NUMBER,"San Jose, CA",Data Scientist,https://www.indeed.com/cmp/Sleep-Number/,"1,001 to 5,000",Consumer Goods and Services,$1B to $5B (USD),San Jose,CA
1346,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,https://www.indeed.com/rc/clk?jk=5c1931d1bab36878&fccid=913e1b259c8d65e2&vjs=3,Zillow,"Seattle, WA 98101",Data Scientist - Intern,https://www.indeed.com/cmp/Zillow/,"1,001 to 5,000",Real Estate,$100M to $500M (USD),Seattle,WA
1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,https://www.indeed.com/company/Systems-Technology-and-Research/jobs/Data-Link-Scientist-b6c2dd6cb3d0ef6b?fccid=3ef5acfd51292e5d&vjs=3,Systems Technology and Research,"Huntsville, AL",Data Link Scientist / Engineer,,,,,Huntsville,AL
1348,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,6,1,0,0,3,7,1,0,0,1,1,1,0,1,0,https://www.indeed.com/rc/clk?jk=56d489bcfdf13b3f&fccid=c9b51b880e5f15f6&vjs=3,BMO Harris Bank,"Chicago, IL",Data Scientist,https://www.indeed.com/cmp/Bmo-Harris-Bank/,"10,000+",Banks and Financial Services,$1B to $5B (USD),Chicago,IL
1349,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,1,0,1,0,1,0,https://www.indeed.com/company/Catalyst/jobs/Principal-Data-Scientist-f6be52df28dbf785?fccid=68b92b960c943aa2&vjs=3,Catalyst,"San Francisco, CA 94107",Principal Data Scientist,,,,,San Francisco,CA
1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=4b7cdd29511a16eb&fccid=2591a885cb58d5d6&vjs=3,1-800-Flowers,"Melrose Park, IL 60160",Data Scientist,https://www.indeed.com/cmp/1--800--flowers.com-1/,"1,001 to 5,000",Consumer Goods and Services,$1B to $5B (USD),Melrose Park,IL
1362,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,3,0,0,1,1,1,0,0,0,https://www.indeed.com/rc/clk?jk=54b88ad12bafe1d4&fccid=9df1e83adac21eb3&vjs=3,The Powerline Group,"Port Jefferson Station, NY 11776",Data Scientist,https://www.indeed.com/cmp/The-Powerline-Group/,,,,Port Jefferson Station,NY
1363,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,https://www.indeed.com/rc/clk?jk=69a8d9fd69c967bf&fccid=05d6cb8b919478a9&vjs=3,Noblis,"Reston, VA 20191",Data Scientist (Telework Available),https://www.indeed.com/cmp/Noblis/,"1,001 to 5,000",Organization,$100M to $500M (USD),Reston,VA
1364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,https://www.indeed.com/rc/clk?jk=fb5f4c72a859e810&fccid=cf79f96fb3ec99fe&vjs=3,Slice,"New York, NY 10017",Data Scientist,https://www.indeed.com/cmp/Slice/,51 to 200,Consulting and Business Services,$5M to $25M (USD),New York,NY
1365,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,2,https://www.indeed.com/company/Pragmatics/jobs/Data-Scientist-9def09edd256b488?fccid=c98799bc8c6fec02&vjs=3,Pragmatics,"Suitland, MD",Data Scientist,https://www.indeed.com/cmp/Pragmatics/,201 to 500,Internet and Software,,Suitland,MD
1366,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,0,2,0,https://www.indeed.com/rc/clk?jk=59b78802f0ad155d&fccid=976d3ed0652d3499&vjs=3,"BioFire Diagnostics, LLC.","Salt Lake City, UT 84108",Associate Data Scientist I/II,https://www.indeed.com/cmp/Biofire-Diagnostics/,"1,001 to 5,000",Health Care,$100M to $500M (USD),Salt Lake City,UT
1367,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=c1c000ee3ba9ceb8&fccid=2e5a195d27f5250c&vjs=3,Fetch Rewards,"New York, NY",Data Scientist,https://www.indeed.com/cmp/Fetch-Rewards/,11 to 50,Internet and Software,$1M to $5M (USD),New York,NY
1368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,https://www.indeed.com/rc/clk?jk=e8521f14dcbb289a&fccid=b4ae64835618776c&vjs=3,National Renewable Energy Laboratory,Remote,Computational Scientist – Physics based identification of anomalous sensor data through machine learning and edge computing,https://www.indeed.com/cmp/National-Renewable-Energy-Laboratory/,"1,001 to 5,000",Government,,Remote,
1369,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,https://www.indeed.com/company/Cascade-Data-Labs/jobs/Data-Analyst-Data-Scientist-2571b954b7d15ad3?fccid=d9a2e6caf751bd78&vjs=3,Cascade Data Labs,"Portland, OR 97202",Data Analyst/Data Scientist,,,,,Portland,OR
1370,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,https://www.indeed.com/rc/clk?jk=4688dccd02b13767&fccid=cc35f9c14f8799a9&vjs=3,ICF,"Minneapolis, MN",Data Scientist,https://www.indeed.com/cmp/Icf/,"5,001 to 10,000",Consulting and Business Services,$500M to $1B (USD),Minneapolis,MN
1371,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,1,1,1,0,2,0,https://www.indeed.com/rc/clk?jk=4462cfb7724ed8b9&fccid=da5719507841b66f&vjs=3,Prosper,"San Francisco, CA 94104",Data Scientist,https://www.indeed.com/cmp/Prosper/,201 to 500,Banks and Financial Services,$100M to $500M (USD),San Francisco,CA
1372,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=e2a8b9dcd774d6f2&fccid=822bc5d9a49270ea&vjs=3,Walmart,"San Bruno, CA 94066",FY20 Intern Conversion: Data Scientist,https://www.indeed.com/cmp/Walmart/,"10,000+",Retail,more than $10B (USD),San Bruno,CA
1376,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=e2a8b9dcd774d6f2&fccid=822bc5d9a49270ea&vjs=3,Walmart,"San Bruno, CA 94066",FY20 Intern Conversion: Data Scientist,,,,,San Bruno,CA
1428,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=e2a8b9dcd774d6f2&fccid=822bc5d9a49270ea&vjs=3,,,FY20 Intern Conversion: Data Scientist,https://www.indeed.com/cmp/Walmart/,"10,000+",Retail,more than $10B (USD),,
1432,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=e2a8b9dcd774d6f2&fccid=822bc5d9a49270ea&vjs=3,,,FY20 Intern Conversion: Data Scientist,,,,,,
1568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,https://www.indeed.com/rc/clk?jk=fab284e49ab0b5e2&fccid=b79fa3ee18655a5a&vjs=3,Grab Taxi,"Bellevue, WA",Data Scientist,https://www.indeed.com/cmp/Grab/,"501 to 1,000",Internet and Software,,Bellevue,WA
1572,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,https://www.indeed.com/company/ClosedLoop.ai/jobs/Healthcare-Data-Scientist-285cf75d98ec1b42?fccid=dc93e8d1f3990352&vjs=3,ClosedLoop.ai,"Austin, TX 78704",Healthcare Data Scientist,https://www.indeed.com/cmp/Closedloop.ai/,11 to 50,Internet and Software,,Austin,TX
1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,https://www.indeed.com/rc/clk?jk=ca019261c9e8af46&fccid=777cff04042d01e1&vjs=3,Perpay Inc.,"Philadelphia, PA 19107",Data Scientist,,,,,Philadelphia,PA
1574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,1,4,0,0,0,0,0,1,0,0,0,https://www.indeed.com/rc/clk?jk=b455b89e556f72bf&fccid=c46d0116f6e69eae&vjs=3,JP Morgan Chase,"Jersey City, NJ 07310",Data Scientist Associate - Workforce Analytics,https://www.indeed.com/cmp/JPMorgan-Chase/,"10,000+",Banks and Financial Services,more than $10B (USD),Jersey City,NJ
1575,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,https://www.indeed.com/rc/clk?jk=afd85d9d99d469f1&fccid=3f11836ada2d0e87&vjs=3,EagleView,"Bellevue, WA 98004",Data Scientist,https://www.indeed.com/cmp/Eagleview/,,,,Bellevue,WA
1579,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=30c408d8dfb0a1a0&fccid=4bfe3b298a4925c3&vjs=3,Camris International,"Bethesda, MD 20814",Data Scientist - NIH - OD/OSMO/OSPIDA/DARB,https://www.indeed.com/cmp/Camris-International/,,Organization,,Bethesda,MD
1580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,https://www.indeed.com/rc/clk?jk=6eb0fc634da2fee7&fccid=0e6b3ef446f683d5&vjs=3,"DESE Research, Inc.","Huntsville, AL 35805",Data Scientist,,,,,Huntsville,AL
1581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,1,0,0,2,2,0,0,0,2,0,https://www.indeed.com/rc/clk?jk=872962394676e5ed&fccid=159e96bd06cee86b&vjs=3,Trusted Media Brands,"Milwaukee, WI 53212",Data Scientist,https://www.indeed.com/cmp/Trusted-Media-Brands/,"1,001 to 5,000",,$1B to $5B (USD),Milwaukee,WI
1582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,2,0,1,1,1,0,https://www.indeed.com/rc/clk?jk=8580e7bbc0867d76&fccid=7013e4ec7b45a8e9&vjs=3,"The Air-Conditioning, Heating, and Refrigeration Institute (AHRI)","Arlington, VA 22201",Data Scientist - Certification,,,,,Arlington,VA
1583,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=69c642ee74345682&fccid=8c49e99f20f89e48&vjs=3,Walmart eCommerce,"San Bruno, CA 94066",FY20 Intern Conversion: Data Scientist,https://www.indeed.com/cmp/Walmart-Ecommerce/,"1,001 to 5,000",Internet and Software,$25M to $100M (USD),San Bruno,CA
1587,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,https://www.indeed.com/rc/clk?jk=f0aab91315bbf178&fccid=2fb270b34482755c&vjs=3,Lucas Systems,"Wexford, PA 15090",Data Scientist,"https://www.indeed.com/cmp/Lucas-Systems,-Inc./",11 to 50,,$5M to $25M (USD),Wexford,PA
1588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=85a6571327064c30&fccid=16e009a4442235f7&vjs=3,GreenKey,"Chicago, IL",Data Scientist,https://www.indeed.com/cmp/Greenkey/,,,,Chicago,IL
1589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=763eca2444cab164&fccid=6328b27691d3fdc3&vjs=3,University of Utah,"Salt Lake City, UT",Quantitative Data Scientist,https://www.indeed.com/cmp/University-of-Utah/,"10,000+",Education and Schools,,Salt Lake City,UT
1590,3,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,0,3,0,0,0,0,0,0,0,1,0,2,0,1,0,https://www.indeed.com/rc/clk?jk=86587d3212d4cdba&fccid=03ef844db86eb359&vjs=3,Motif Investing,"San Mateo, CA 94401",Motif Capital – Data Scientist,https://www.indeed.com/cmp/Motif-Investing/,,,,San Mateo,CA
1594,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,0,1,0,1,0,0,2,1,1,0,0,0,https://www.indeed.com/company/ODSC-Hiring-Partner/jobs/Principal-Data-Scientist-Data-Science-Prevention-Biomarker-8524fcc5fe90073d?fccid=81cbac83fa5c2c0d&vjs=3,ODSC Hiring Partner,"San Francisco Bay Area, CA",Principal Data Scientist – Data Sciences & Prevention Biomarkers,,,,,San Francisco Bay Area,CA
1595,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,1,1,1,0,0,https://www.indeed.com/rc/clk?jk=363b2c50c896a468&fccid=04b6faee0d672032&vjs=3,HOMER,"New York, NY 10155",Data Scientist,,,,,New York,NY
1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,5,1,0,0,0,1,0,0,0,1,2,0,0,3,1,https://www.indeed.com/rc/clk?jk=2913ac6eeafc7a69&fccid=2f5a8f611b6bc20c&vjs=3,Atlas Research,"Washington, DC 20005",Data Scientist-Machine Learning Specialist,https://www.indeed.com/cmp/Atlas-Research/,51 to 200,Consulting and Business Services,,Washington,DC
1597,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4,4,https://www.indeed.com/rc/clk?jk=f1b0894a0e92cf46&fccid=d58a00840aa74a05&vjs=3,,,Sophomore Intern - Autonomy Data Scientist,,,,,,
1598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=2586022bd1e58e4e&fccid=750bb2e27e97e3c1&vjs=3,Sony Interactive Entertainment PlayStation,"San Diego, CA",Data Scientist Intern,https://www.indeed.com/cmp/Playstation/,"5,001 to 10,000",,,San Diego,CA
1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,https://www.indeed.com/rc/clk?jk=b5510a7951877490&fccid=dd37eff9580713e0&vjs=3,OneGlobe LLC,"Washington, DC",Data Scientist,https://www.indeed.com/cmp/Oneglobe-LLC/,51 to 200,,$1M to $5M (USD),Washington,DC
1603,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,https://www.indeed.com/rc/clk?jk=08f7ccb3197cd2c7&fccid=a2faf1301ac6ad4b&vjs=3,Bosch Group,"Florence, KY 41042",Data Mining Co-Op Spring 2020,https://www.indeed.com/cmp/Bosch/,"10,000+",Auto,more than $10B (USD),Florence,KY
1612,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,0,0,3,0,0,0,1,1,1,0,2,0,https://www.indeed.com/rc/clk?jk=1ac38de323bf10f0&fccid=e8d3c2ab7fd5e540&vjs=3,Dosh,"Austin, TX",Data Scientist,,,,,Austin,TX
1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,https://www.indeed.com/rc/clk?jk=5ffcc73fdea479f2&fccid=5feeab62533788e8&vjs=3,Amway Inc.,"Ada, MI",Amway Data Scientist Internship,https://www.indeed.com/cmp/Amway/,"10,000+",Consumer Goods and Services,more than $10B (USD),Ada,MI
1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,https://www.indeed.com/rc/clk?jk=4cda8841c05a3bdd&fccid=761c44c17d636bfe&vjs=3,Ford Motor Company,"Palo Alto, CA",Data Scientist,https://www.indeed.com/cmp/Ford-Motor-Company/,"10,000+",Auto,more than $10B (USD),Palo Alto,CA
1626,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,5,0,0,0,0,0,2,0,0,0,1,0,1,0,2,1,https://www.indeed.com/company/Exalution-Inc./jobs/Data-Scientist-6bcf5f62c0258ad6?fccid=74c80cf6c60f02ab&vjs=3,Exalution Inc.,"Woodlawn, MD",Data Scientist,,,,,Woodlawn,MD
1627,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,4,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,https://www.indeed.com/company/Athenium-Analytics/jobs/Ai-Deep-Learning-Data-Scientist-8f2414b73ce8cd54?fccid=11fe946892beb83e&vjs=3,Athenium Analytics,"Washington, DC",AI/Deep Learning Data Scientist,,,,,Washington,DC
1631,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,0,0,0,2,2,0,0,0,0,https://www.indeed.com/rc/clk?jk=7452b1fb58b7e296&fccid=b3991d5c19e7c0f4&vjs=3,Elder Research Inc,"Langley, VA",Data Scientist - Defense & Intelligence,,,,,Langley,VA
1632,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,3,1,4,1,0,1,1,1,0,1,4,0,https://www.indeed.com/rc/clk?jk=bebd23832181ce80&fccid=d3a9727a2c9530d0&vjs=3,The Rock Creek Group,"Washington, DC 20036",Data Scientist,https://www.indeed.com/cmp/The-Rock-Creek-Group/,11 to 50,,$5M to $25M (USD),Washington,DC
1633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,https://www.indeed.com/rc/clk?jk=62dc47ed846b673e&fccid=23acbb0284eef922&vjs=3,"Columbus Technologies and Services, Inc.","Pasadena, CA 91101",Data Scientist I - (Part-time),https://www.indeed.com/cmp/Columbus-Technologies/,201 to 500,,$25M to $100M (USD),Pasadena,CA
1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=1b80b39797e4a60a&fccid=dddf4f1aae8f4f8a&vjs=3,Gayathri's Sandbox,"Menlo Park, CA",Data Scientist,,,,,Menlo Park,CA
1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,1,0,0,1,0,0,https://www.indeed.com/rc/clk?jk=f1f93dfc6ab2005f&fccid=facc18fe475dac15&vjs=3,"Two Sigma Investments, LLC.","New York, NY",Data Scientist - Strategic Data Science,https://www.indeed.com/cmp/Two-Sigma/,"501 to 1,000",Banks and Financial Services,,New York,NY
1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,1,0,0,1,0,0,https://www.indeed.com/rc/clk?jk=f1f93dfc6ab2005f&fccid=facc18fe475dac15&vjs=3,"Two Sigma Investments, LLC.","New York, NY",Data Scientist - Strategic Data Science,,,,,New York,NY
1644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,1,0,0,1,0,0,https://www.indeed.com/rc/clk?jk=f1f93dfc6ab2005f&fccid=facc18fe475dac15&vjs=3,,,Data Scientist - Strategic Data Science,https://www.indeed.com/cmp/Two-Sigma/,"501 to 1,000",Banks and Financial Services,,,
1646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,1,0,0,1,0,0,https://www.indeed.com/rc/clk?jk=f1f93dfc6ab2005f&fccid=facc18fe475dac15&vjs=3,,,Data Scientist - Strategic Data Science,,,,,,
